genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label,pca1,pca2
['israeli mediterranean'],0.6,0.438,0.22,127.788,0,,0,Instrumental / Acoustic,10.136701178295525,-0.34268611030144025
['israeli pop'],0.649,0.74,0.402,123.994,1,,1,Mainstream / Party,6.343339831278186,-0.009500712092224584
['white noise'],0.0,2.03e-05,0.0,0.0,0,,0,Instrumental / Acoustic,-117.65169075419611,-0.7650559152638938
['orquesta cubana'],0.801,0.498,0.911,125.821,2,,1,Happy / Dance,8.170325320910337,0.2761928372942679
['classic city pop'],0.556,0.857,0.814,92.386,1,,1,Mainstream / Party,-25.26399914678457,0.3839666037342906
['kayokyoku'],0.671,0.204,0.0989,96.706,0,,0,Instrumental / Acoustic,-20.945764781973025,-0.5014296524704802
['corridos cristianos'],0.624,0.404,0.825,137.91,0,,1,Instrumental / Acoustic,20.25915665350888,0.0831998280400571
['corridos cristianos'],0.359,0.946,0.507,151.097,1,,1,Mainstream / Party,33.4468565514633,0.05727430047122817
['corridos cristianos'],0.277,0.832,0.59,140.422,1,,1,Mainstream / Party,22.771803347719697,0.042707907549955904
[],0.492,0.555,0.121,103.256,1,,1,Mainstream / Party,-14.395100527445962,-0.3469213306492004
['cumbia salvadorena'],0.89,0.646,0.927,97.991,1,,1,Mainstream / Party,-19.65941007036382,0.4434198607945301
['grupera'],0.773,0.357,0.833,105.289,1,,1,Mainstream / Party,-12.361923190454604,0.15697309728360465
['musica cristiana guatemalteca'],0.537,0.597,0.914,170.067,1,,0,Mainstream / Party,52.41653268831911,0.18738942752217114
['polish hip hop'],0.826,0.786,0.881,93.142,1,,1,Mainstream / Party,-24.508183899651684,0.4773105074338302
['rock chapin'],0.726,0.845,0.974,130.287,1,,1,Mainstream / Party,12.63697431830957,0.49503501983512677
['latin christian'],0.472,0.973,0.445,148.229,1,,1,Mainstream / Party,30.578797014480898,0.06662604974943265
['musica tropical guatemalteca'],0.78,0.932,0.896,147.112,1,,1,Mainstream / Party,29.461989912379437,0.4797162717576209
['grupera'],0.691,0.759,0.63,117.034,1,,1,Mainstream / Party,-0.6164324326823873,0.19579009610567932
['latin worship'],0.55,0.702,0.218,125.011,1,,1,Mainstream / Party,7.360158324113968,-0.20226525990022226
['tech trance'],0.544,0.985,0.33,138.004,1,,0,Mainstream / Party,20.353698553945662,0.025364736289208545
['polish hip hop'],0.715,0.636,0.791,80.029,1,,0,Mainstream / Party,-37.62143223511862,0.3066518693453144
['sefardi'],0.505,0.281,0.612,169.398,0,,0,Instrumental / Acoustic,51.74676412454298,-0.23184006417617953
['bard'],0.357,0.174,0.385,99.823,0,,1,Instrumental / Acoustic,-17.82841530082311,-0.4088695503847287
[],0.651,0.59,0.895,176.114,1,,0,Mainstream / Party,58.46343931916468,0.1963670937586275
"['dainuojamoji poezija', 'lithuanian pop', 'sung poetry']",0.752,0.867,0.91,91.238,1,,1,Mainstream / Party,-26.411987519218073,0.5255049667379597
"['dainuojamoji poezija', 'lithuanian pop', 'sung poetry']",0.651,0.255,0.17,133.869,0,,0,Instrumental / Acoustic,16.217322994369397,-0.4794124483387579
"['dainuojamoji poezija', 'lithuanian pop', 'sung poetry']",0.512,0.15,0.178,86.412,0,,0,Instrumental / Acoustic,-31.239688021299486,-0.5089641071481332
['lithuanian rock'],0.563,0.5,0.948,151.085,1,,1,Mainstream / Party,33.434427637092455,0.19248464756046268
['tecnobanda'],0.735,0.735,0.967,147.917,1,,1,Mainstream / Party,30.26675213674946,0.4027246331207739
['tecnobanda'],0.853,0.739,0.9,139.099,1,,1,Mainstream / Party,21.448659229370435,0.40526387967777877
['tecnobanda'],0.488,0.461,0.666,113.203,1,,1,Mainstream / Party,-4.447782912454741,-0.009508757567768256
['library music'],0.43,0.336,0.548,203.655,0,,0,Instrumental / Acoustic,86.00376897592741,-0.32181264756714495
['disco polo'],0.783,0.589,0.86,140.262,1,,1,Mainstream / Party,22.61140996878723,0.26408150356361126
['disco polo'],0.849,0.783,0.567,139.889,1,,1,Mainstream / Party,22.238433686040963,0.1791536230058377
['disco polo'],0.738,0.754,0.77,141.04,1,,1,Mainstream / Party,23.389618221622385,0.2773512961370914
['lithuanian pop'],0.578,0.87,0.882,125.063,1,,1,Mainstream / Party,7.4130123419271,0.4014460331213081
['lithuanian pop'],0.812,0.786,0.779,126.983,1,,1,Mainstream / Party,9.332669302471771,0.3468257793983205
['lithuanian pop'],0.755,0.978,0.517,140.069,1,,1,Mainstream / Party,22.418750832304653,0.22517253099886447
['indie rock'],0.482,0.558,0.217,121.61,0,,0,Instrumental / Acoustic,3.9589611523766735,-0.30342254485469194
['lithuanian pop'],0.954,0.991,0.963,117.964,1,,1,Mainstream / Party,0.314117347321627,0.6622017376499367
['russian synthpop'],0.668,0.793,0.79,100.047,1,,1,Mainstream / Party,-17.603191893990555,0.3530122657203536
['russian synthpop'],0.735,0.965,0.92,123.067,1,,1,Mainstream / Party,5.417130618528901,0.5379255209068556
['video game music'],0.103,0.238,0.0431,73.652,0,,0,Instrumental / Acoustic,-43.99944852159051,-0.6697039550708077
['australian pop'],0.597,0.862,0.634,138.912,1,,1,Mainstream / Party,21.261743165649335,0.19681861966893344
"['bass music', 'classic dubstep', 'electronica', 'future garage', 'hauntology', 'intelligent dance music', 'microhouse', 'wonky']",0.606,0.859,0.496,135.913,1,,0,Mainstream / Party,18.262616176522897,0.09901651504440834
['electrofox'],0.73,0.804,0.815,129.992,1,,0,Mainstream / Party,12.341764022776431,0.35383254743579773
['dainuojamoji poezija'],0.532,0.398,0.532,86.373,0,,1,Instrumental / Acoustic,-31.277976812075366,-0.09316054505577731
['old school dancehall'],0.883,0.335,0.58,130.893,1,,1,Mainstream / Party,13.24171574181392,-0.047945506114837166
['vaikiskos dainos'],0.878,0.331,0.862,75.034,1,,1,Mainstream / Party,-42.616933604576616,0.24126573872748192
['french indie pop'],0.391,0.152,0.0974,143.508,0,,0,Instrumental / Acoustic,25.856195357016958,-0.6903398316205572
['lithuanian pop'],0.651,0.235,0.356,104.113,0,,2,Instrumental / Acoustic,-13.538488606144995,-0.30812290704197565
['japanese shoegaze'],0.442,0.501,0.334,149.514,0,,1,Instrumental / Acoustic,31.86294044245858,-0.30266887261948877
['electropop'],0.563,0.891,0.332,141.965,1,,1,Mainstream / Party,24.314530902497637,-0.02765342320747577
['uk alternative pop'],0.642,0.549,0.35,99.906,1,,1,Mainstream / Party,-17.74497029797665,-0.12648449896078728
['danish jazz'],0.39,0.176,0.322,183.672,0,,0,Instrumental / Acoustic,66.02036185970519,-0.5675050558500935
['lithuanian pop'],0.741,0.679,0.499,134.026,1,,0,Mainstream / Party,16.375265227870017,0.04205345959148643
['lithuanian pop'],0.74,0.497,0.486,103.016,1,,1,Mainstream / Party,-14.63498547744615,-0.028428212105717665
['russian dance'],0.778,0.639,0.477,113.971,1,,1,Mainstream / Party,-3.679800222256219,0.04347351815370615
['louisville indie'],0.596,0.927,0.641,132.984,1,,1,Mainstream / Party,15.333866718433313,0.24828751154705775
['sad rap'],0.467,0.553,0.39,144.943,1,,0,Mainstream / Party,27.292071835143133,-0.2158313149282972
['wave'],0.481,0.648,0.111,134.144,0,,0,Instrumental / Acoustic,16.492990479521524,-0.34910019738414527
['lithuanian pop'],0.841,0.478,0.336,126.015,1,,1,Mainstream / Party,8.363759461346177,-0.15351982822476118
['lithuanian pop'],0.786,0.476,0.878,125.029,1,,1,Mainstream / Party,7.378268513453548,0.2350849064108249
['russian pop'],0.902,0.853,0.882,148.059,1,,1,Mainstream / Party,30.408789283115823,0.46054401444981696
['russian pop'],0.852,0.767,0.535,130.022,1,,1,Mainstream / Party,12.371395734141458,0.16131945752469112
['dark techno'],0.692,0.805,0.266,130.01,1,,0,Mainstream / Party,12.359292800006614,-0.06866861661890644
['canto popular uruguayo'],0.722,0.318,0.638,111.326,0,,0,Instrumental / Acoustic,-6.3251480686481045,-0.03675556962122306
['canto popular uruguayo'],0.599,0.158,0.401,134.093,0,,0,Instrumental / Acoustic,16.44139558076685,-0.3797690275717997
['rock uruguayo'],0.343,0.697,0.635,91.488,1,,1,Mainstream / Party,-26.16231761223925,0.0905743393348275
['rock uruguayo'],0.496,0.684,0.669,119.765,1,,1,Mainstream / Party,2.114567316141745,0.1154692389292985
['canto popular uruguayo'],0.54,0.238,0.682,149.631,0,,1,Instrumental / Acoustic,31.979776443244447,-0.16434850303515403
['cumbia chilena'],0.584,0.451,0.922,109.733,1,,1,Mainstream / Party,-7.9176093328015185,0.2118627947006102
['cumbia uruguaya'],0.781,0.635,0.715,88.926,1,,1,Mainstream / Party,-28.724549345341003,0.2570426708247411
['cumbia uruguaya'],0.771,0.684,0.784,89.005,1,,1,Mainstream / Party,-28.64540323585713,0.33393898623401763
['cumbia uruguaya'],0.703,0.838,0.662,89.787,1,,1,Mainstream / Party,-27.86323065560984,0.3095477736210004
['cumbia uruguaya'],0.627,0.788,0.883,88.714,1,,1,Mainstream / Party,-28.936076695516988,0.42336035112518666
['musica de fondo'],0.55,0.783,0.873,78.652,1,,1,Mainstream / Party,-38.998038902221026,0.4033147924020344
['nueva cancion'],0.448,0.252,0.454,89.747,0,,0,Instrumental / Acoustic,-27.904250975757023,-0.26814873239515835
['disco'],0.842,0.888,0.807,120.226,1,,1,Mainstream / Party,2.575858800856352,0.4466059841344321
['cumbia uruguaya'],0.718,0.596,0.881,97.015,1,,1,Mainstream / Party,-20.635449616273917,0.3267558955588874
['rock uruguayo'],0.471,0.818,0.855,192.681,1,,0,Mainstream / Party,75.03082967573101,0.21775166762467546
['rock uruguayo'],0.37,0.926,0.655,188.451,1,,1,Mainstream / Party,70.8008823757458,0.10507779206280121
['rock uruguayo'],0.689,0.616,0.324,122.246,1,,1,Mainstream / Party,4.5950523550258,-0.12483440596052175
['rock uruguayo'],0.507,0.38,0.458,107.815,0,,1,Instrumental / Acoustic,-9.83609991454044,-0.19844799819810344
['cumbia uruguaya'],0.494,0.638,0.749,94.856,1,,1,Mainstream / Party,-22.794389378761053,0.18451526310730249
['cumbia uruguaya'],0.507,0.808,0.902,171.508,1,,1,Mainstream / Party,53.85787732259777,0.2896180955575738
['cumbia uruguaya'],0.554,0.644,0.883,167.213,1,,0,Mainstream / Party,49.56257878268272,0.2011260718428749
['plena uruguaya'],0.603,0.574,0.544,96.186,1,,1,Mainstream / Party,-21.464730869274106,0.026399746462905882
['rock uruguayo'],0.489,0.916,0.658,81.847,1,,1,Mainstream / Party,-35.802991423365,0.2957511593139419
['rock uruguayo'],0.328,0.747,0.367,100.457,1,,1,Mainstream / Party,-17.193485115840247,-0.098877424618666
['canto popular uruguayo'],0.578,0.52,0.657,75.875,1,,1,Mainstream / Party,-41.775668690044725,0.10144857331092805
['candombe'],0.689,0.503,0.926,114.088,0,,1,Instrumental / Acoustic,-3.5625786336822927,0.27203830271968865
['murga'],0.637,0.517,0.536,115.928,2,,1,Happy / Dance,-1.7228832724177607,-0.030975084181063872
['classic j-pop'],0.718,0.948,0.961,132.1,1,,1,Mainstream / Party,14.450130987928247,0.5400694828855983
['candombe'],0.569,0.347,0.596,104.57,0,,1,Instrumental / Acoustic,-13.081053650515386,-0.08992018736458585
['rock uruguayo'],0.468,0.948,0.749,170.542,1,,1,Mainstream / Party,52.89198889066239,0.24563187393798724
['rock uruguayo'],0.534,0.566,0.344,145.678,1,,1,Mainstream / Party,28.027018893661705,-0.2225304955467522
['rock uruguayo'],0.492,0.945,0.677,81.017,1,,1,Mainstream / Party,-36.632927072160115,0.3290289398552446
['argentine punk'],0.707,0.539,0.792,84.949,1,,1,Mainstream / Party,-32.701594676978004,0.24116752335133196
['rock uruguayo'],0.527,0.969,0.605,132.011,1,,1,Mainstream / Party,14.36093736567031,0.22533358775522616
['rock uruguayo'],0.407,0.944,0.647,176.953,1,,1,Mainstream / Party,59.302908220059635,0.1381831833278777
['rock uruguayo'],0.451,0.908,0.844,155.915,1,,1,Mainstream / Party,38.26504356113227,0.30954814243554796
['rock uruguayo'],0.498,0.845,0.551,152.959,1,,1,Mainstream / Party,35.30866220615343,0.07276334504687676
['rock uruguayo'],0.46,0.77,0.714,130.612,1,,1,Mainstream / Party,12.961744747039631,0.17188449236560743
['cumbia uruguaya'],0.628,0.701,0.818,104.864,1,,1,Mainstream / Party,-12.786306744395347,0.3006546915678694
['folclore jujeno'],0.764,0.658,0.785,91.264,1,,1,Mainstream / Party,-26.386445557667614,0.3140140941132856
['cumbia uruguaya'],0.678,0.825,0.847,87.975,1,,1,Mainstream / Party,-29.67507131855119,0.43520984113243943
['cumbia uruguaya'],0.669,0.766,0.868,177.83,1,,1,Mainstream / Party,60.17969032702686,0.2818088312107463
['rock uruguayo'],0.463,0.729,0.403,132.135,1,,1,Mainstream / Party,14.484395702298741,-0.08609799569320398
['rock uruguayo'],0.718,0.866,0.822,100.058,1,,1,Mainstream / Party,-17.592067971646586,0.4353101638672012
['rock uruguayo'],0.924,0.537,0.889,98.008,1,,1,Mainstream / Party,-19.642637756684195,0.36227063413960314
['argentine indie'],0.472,0.857,0.769,136.058,1,,1,Mainstream / Party,18.407920001939715,0.25952091097358676
['cuarteto'],0.698,0.901,0.88,103.029,1,,1,Mainstream / Party,-14.620955103158778,0.4884033913522954
['rock uruguayo'],0.511,0.826,0.332,144.015,1,,1,Mainstream / Party,26.36444577757186,-0.08499731301056379
['canto popular uruguayo'],0.63,0.905,0.908,97.934,1,,1,Mainstream / Party,-19.71588205988553,0.49760814820896204
['cumbia villera'],0.875,0.514,0.935,114.021,1,,1,Mainstream / Party,-3.6296404126313178,0.34426833487249686
['turkish folk'],0.579,0.533,0.634,131.024,1,,1,Mainstream / Party,13.373230047636184,0.011149483756940914
['cumbia villera'],0.658,0.702,0.924,88.018,1,,1,Mainstream / Party,-29.632193552314746,0.4148396951817519
['cumbia villera'],0.766,0.733,0.936,135.299,1,,1,Mainstream / Party,17.648729723363687,0.40670880182615177
['musica para ninos'],0.73,0.839,0.891,133.04,1,,1,Mainstream / Party,15.389883391855705,0.4266312968358674
['musica para ninos'],0.629,0.321,0.694,74.657,0,,0,Instrumental / Acoustic,-42.99398175229511,0.031255033749441385
['opm'],0.608,0.417,0.142,127.976,0,,0,Instrumental / Acoustic,10.324593105093527,-0.41104513921882324
['indonesian pop'],0.567,0.556,0.395,133.933,1,,0,Mainstream / Party,16.282054196402868,-0.1624624764089998
['rock uruguayo'],0.829,0.423,0.854,88.011,1,,1,Mainstream / Party,-29.639791550193294,0.25424598034631885
['uruguayan indie'],0.545,0.0638,0.208,136.27,0,,0,Instrumental / Acoustic,18.618091053893977,-0.5994218522312635
['indonesian pop'],0.559,0.85,0.897,95.975,1,,1,Mainstream / Party,-21.67494437404997,0.43771099603924357
['indonesian pop'],0.538,0.511,0.25,131.919,0,,0,Instrumental / Acoustic,14.267868649146607,-0.30345491731833624
['musica para ninos'],0.588,0.608,0.956,166.221,1,,1,Mainstream / Party,48.57057113718332,0.2470576048971762
['uruguayan indie'],0.696,0.521,0.436,135.712,1,,1,Mainstream / Party,18.060969597587786,-0.11384434943828237
['cumbia pop'],0.794,0.894,0.932,145.413,1,,1,Mainstream / Party,27.762956680851772,0.49147859614913103
['cumbia pop'],0.709,0.819,0.937,84.959,1,,1,Mainstream / Party,-32.69100974089784,0.5133541116278959
['cumbia pop'],0.623,0.892,0.956,82.903,1,,1,Mainstream / Party,-34.74682938763834,0.5458219673252298
['rap uruguayo'],0.561,0.624,0.242,129.582,1,,1,Mainstream / Party,11.9310390700889,-0.23293095048474477
['rkt'],0.88,0.63,0.53,94.988,1,,1,Mainstream / Party,-22.662780790072958,0.13813064571323652
['thai teen pop'],0.545,0.414,0.2,145.899,1,,1,Mainstream / Party,28.24763686948873,-0.4156641028407922
['thai pop'],0.32,0.74,0.402,164.078,1,,1,Mainstream / Party,46.427421551631085,-0.17269137295910464
['thai pop'],0.553,0.683,0.286,114.05,1,,1,Mainstream / Party,-3.6007931109617175,-0.1453755201814425
['czech folk'],0.611,0.405,0.49,125.252,1,,1,Mainstream / Party,7.600888232461585,-0.1525528818258064
['czech folk'],0.62,0.176,0.73,129.834,0,,0,Instrumental / Acoustic,12.182716929185744,-0.11007297784561443
['eastern bloc groove'],0.351,0.328,0.262,75.446,0,,0,Instrumental / Acoustic,-42.20522664048627,-0.37740945421324473
['eastern bloc groove'],0.465,0.219,0.32,123.907,0,,0,Instrumental / Acoustic,6.255504612616676,-0.4324390820435325
['library music'],0.478,0.384,0.403,91.422,0,,0,Instrumental / Acoustic,-26.229098717105416,-0.2224248868973645
['detske pesnicky'],0.729,0.418,0.915,134.426,1,,1,Mainstream / Party,16.77521672292943,0.19714406463370904
['detske pesnicky'],0.383,0.261,0.247,67.075,0,,0,Instrumental / Acoustic,-50.57634895489478,-0.40520745049829715
['detske pesnicky'],0.716,0.606,0.8,111.366,1,,1,Mainstream / Party,-6.284531174794452,0.2502342525777448
[],0.605,0.211,0.26,123.793,0,,0,Instrumental / Acoustic,6.141372008640488,-0.4374469553180098
['slovak folk'],0.231,0.141,0.365,78.89,0,,0,Instrumental / Acoustic,-38.7613889347346,-0.45228317873523977
['slovak folk'],0.395,0.343,0.901,97.994,0,,0,Instrumental / Acoustic,-19.656693221578124,0.09055774953033513
['slovak folk'],0.545,0.231,0.87,121.964,0,,0,Instrumental / Acoustic,4.312981611317554,0.014525638744624203
['nueva ola chilena'],0.625,0.621,0.781,113.548,1,,1,Mainstream / Party,-4.10248473707172,0.21267885594644487
['slovak pop'],0.552,0.273,0.29,101.297,0,,0,Instrumental / Acoustic,-16.354433733165337,-0.3626736152751186
['slovak pop'],0.618,0.463,0.172,116.565,0,,0,Instrumental / Acoustic,-1.0862888573782499,-0.34188068785243275
['german metal'],0.729,0.722,0.891,119.708,1,,1,Mainstream / Party,2.057717721365435,0.3777708374732638
['slovak pop'],0.646,0.422,0.177,82.454,0,,1,Instrumental / Acoustic,-35.19730170122075,-0.30304774842126087
['slovak pop'],0.471,0.505,0.521,113.657,1,,1,Mainstream / Party,-3.9938336359942355,-0.09850369374263146
['slovak pop'],0.507,0.753,0.827,115.628,1,,1,Mainstream / Party,-2.0221765909226264,0.2834884287898505
['classic hungarian pop'],0.308,0.277,0.199,83.043,0,,0,Instrumental / Acoustic,-34.608359721868595,-0.4790565746343277
['classic hungarian pop'],0.472,0.243,0.216,123.591,0,,0,Instrumental / Acoustic,5.939448026733388,-0.49364142671036026
['classic hungarian pop'],0.493,0.558,0.767,132.875,1,,1,Mainstream / Party,15.224426906036229,0.09528150661880974
['classic czech pop'],0.382,0.37,0.265,181.092,0,,0,Instrumental / Acoustic,63.44063556484619,-0.4959819645240554
['classic hungarian pop'],0.748,0.53,0.786,124.192,1,,1,Mainstream / Party,6.541293759412298,0.1868252115509258
['czech folk'],0.632,0.288,0.582,132.185,0,,0,Instrumental / Acoustic,14.533757145298637,-0.15531252444826937
['czech folk'],0.664,0.136,0.486,95.093,0,,0,Instrumental / Acoustic,-22.558523275998084,-0.2510707559702008
[],0.366,0.947,0.381,91.973,1,,1,Mainstream / Party,-25.677149038837456,0.052549212066799966
['slovak pop'],0.527,0.429,0.477,128.382,0,,1,Instrumental / Acoustic,10.730949649579202,-0.17954843534668552
['classic hungarian pop'],0.781,0.815,0.651,119.891,1,,1,Mainstream / Party,2.240629822833256,0.26846332977150444
['czech folk'],0.666,0.467,0.686,122.494,0,,1,Instrumental / Acoustic,4.8431435651013,0.0517694342646845
['czech rock'],0.467,0.835,0.611,82.569,1,,1,Mainstream / Party,-35.08115636738029,0.20537011634033253
['slovak folk'],0.293,0.323,0.688,69.08,0,,1,Instrumental / Acoustic,-48.5708148632355,-0.07044684086391617
['classic hungarian pop'],0.791,0.904,0.946,118.762,1,,1,Mainstream / Party,1.1120359175478711,0.5459572204875545
