genres,danceability,energy,valence,tempo,cluster,cluster_dbscan,cluster_hc,Cluster_Label
"['latin pop', 'mexican pop', 'tejano']",0.759,0.676,0.706,121.122,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.868,0.606,0.925,107.776,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.803,0.663,0.936,90.386,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.706,0.749,0.832,182.875,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.814,0.722,0.642,99.994,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.81,0.828,0.924,114.286,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.76,0.832,0.837,119.433,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.784,0.821,0.885,119.609,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.719,0.706,0.822,91.015,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.711,0.745,0.763,91.173,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.807,0.729,0.975,103.94,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.841,0.918,0.762,118.017,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.779,0.821,0.875,119.618,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.735,0.769,0.922,102.06,1,0.0,,Mainstream / Party
"['latin pop', 'mexican pop', 'tejano']",0.748,0.845,0.911,102.07,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.75,0.535,0.782,96.334,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.758,0.593,0.804,93.007,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.838,0.665,0.764,104.998,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.79,0.59,0.961,93.017,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.716,0.617,0.925,100.073,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.812,0.868,0.96,100.977,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.8,0.885,0.919,99.94,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.799,0.646,0.83,105.038,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.708,0.592,0.934,97.31,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.788,0.669,0.837,96.983,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.774,0.516,0.826,91.598,1,0.0,,Mainstream / Party
['chanson'],0.702,0.32,0.162,132.662,0,0.0,,Instrumental / Acoustic
['pop rock'],0.794,0.613,0.823,110.738,1,0.0,,Mainstream / Party
['pop rock'],0.794,0.613,0.823,110.738,1,0.0,,Mainstream / Party
['chanson'],0.732,0.322,0.913,98.511,0,0.0,,Instrumental / Acoustic
['chanson'],0.732,0.322,0.913,98.511,0,0.0,,Instrumental / Acoustic
['chanson'],0.748,0.467,0.931,142.065,1,0.0,,Mainstream / Party
['chanson'],0.787,0.448,0.959,142.427,1,0.0,,Mainstream / Party
['chanson'],0.748,0.467,0.931,142.065,1,0.0,,Mainstream / Party
['chanson'],0.734,0.227,0.659,79.122,0,0.0,,Instrumental / Acoustic
['rock kapak'],0.738,0.517,0.924,72.918,1,0.0,,Mainstream / Party
['soft rock'],0.783,0.462,0.855,112.992,1,0.0,,Mainstream / Party
['french rock'],0.761,0.773,0.596,139.071,1,0.0,,Mainstream / Party
['french rock'],0.771,0.698,0.689,95.347,1,0.0,,Mainstream / Party
['texas country'],0.813,0.74,0.924,115.405,1,0.0,,Mainstream / Party
['texas country'],0.722,0.804,0.976,131.417,1,0.0,,Mainstream / Party
['texas country'],0.753,0.726,0.968,127.159,1,0.0,,Mainstream / Party
['classic canadian rock'],0.768,0.443,0.214,116.95,0,0.0,0.0,Instrumental / Acoustic
['classic canadian rock'],0.761,0.607,0.181,116.927,0,0.0,,Instrumental / Acoustic
['pop nacional'],0.736,0.819,0.955,120.201,1,0.0,,Mainstream / Party
['freestyle'],0.819,0.672,0.89,125.236,1,0.0,,Mainstream / Party
['freestyle'],0.756,0.539,0.922,122.68,1,0.0,,Mainstream / Party
['freestyle'],0.756,0.814,0.65,123.027,1,0.0,,Mainstream / Party
['classic opm'],0.794,0.653,0.835,124.753,1,0.0,,Mainstream / Party
['tejano'],0.741,0.57,0.705,151.368,1,0.0,,Mainstream / Party
['tejano'],0.716,0.57,0.911,100.939,1,0.0,,Mainstream / Party
['tejano'],0.74,0.431,0.667,151.342,1,0.0,,Mainstream / Party
['freestyle'],0.715,0.734,0.734,117.204,1,0.0,,Mainstream / Party
['freestyle'],0.718,0.654,0.696,120.059,1,0.0,,Mainstream / Party
['freestyle'],0.715,0.77,0.727,119.802,1,0.0,,Mainstream / Party
['irish rock'],0.831,0.44,0.462,126.489,1,0.0,,Mainstream / Party
['irish rock'],0.83,0.288,0.466,135.363,0,0.0,,Instrumental / Acoustic
['fado'],0.727,0.188,0.883,95.662,0,0.0,,Instrumental / Acoustic
['fado'],0.703,0.345,0.537,97.112,0,0.0,,Instrumental / Acoustic
['hip house'],0.861,0.272,0.659,95.879,1,0.0,,Mainstream / Party
"['acid house', 'bleep techno', 'deep idm', 'drill and bass', 'electro', 'hardcore techno', 'intelligent dance music', 'techno']",0.738,0.747,0.644,124.678,1,0.0,,Mainstream / Party
"['acid house', 'bleep techno', 'deep idm', 'drill and bass', 'electro', 'hardcore techno', 'intelligent dance music', 'techno']",0.765,0.517,0.116,123.973,0,0.0,,Instrumental / Acoustic
"['acid house', 'bleep techno', 'deep idm', 'drill and bass', 'electro', 'hardcore techno', 'intelligent dance music', 'techno']",0.748,0.559,0.565,124.973,1,0.0,,Mainstream / Party
"['acid house', 'bleep techno', 'deep idm', 'drill and bass', 'electro', 'hardcore techno', 'intelligent dance music', 'techno']",0.759,0.849,0.639,124.664,1,0.0,,Mainstream / Party
['new wave pop'],0.741,0.758,0.707,104.592,1,0.0,,Mainstream / Party
['new wave pop'],0.73,0.548,0.813,115.607,1,0.0,,Mainstream / Party
['hip house'],0.736,0.636,0.766,101.645,1,0.0,,Mainstream / Party
['nederpop'],0.815,0.505,0.964,116.224,1,0.0,,Mainstream / Party
['nederpop'],0.72,0.567,0.914,118.042,1,0.0,,Mainstream / Party
['nederpop'],0.756,0.375,0.752,119.979,1,0.0,,Mainstream / Party
['nederpop'],0.752,0.534,0.705,116.385,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.763,0.565,0.914,86.042,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.778,0.458,0.88,82.256,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.707,0.474,0.942,80.762,1,0.0,1.0,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.763,0.421,0.917,162.333,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.762,0.267,0.919,162.149,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.793,0.43,0.843,75.716,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.789,0.404,0.849,75.714,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.746,0.503,0.896,88.013,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.824,0.336,0.929,83.986,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.753,0.569,0.838,75.915,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.79,0.229,0.931,81.081,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.841,0.522,0.971,79.006,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.775,0.381,0.496,141.512,1,0.0,1.0,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.85,0.427,0.76,79.71,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.855,0.381,0.864,155.446,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.73,0.524,0.973,183.897,1,0.0,,Mainstream / Party
"['grupera', 'ranchera', 'regional mexican', 'tejano']",0.827,0.322,0.796,75.733,1,0.0,,Mainstream / Party
"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",0.867,0.679,0.68,101.293,1,0.0,,Mainstream / Party
"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",0.777,0.542,0.847,97.171,1,0.0,,Mainstream / Party
"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",0.831,0.749,0.954,100.611,1,0.0,,Mainstream / Party
"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",0.715,0.492,0.882,88.18,2,0.0,,Happy / Dance
"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap', 'turntablism']",0.866,0.679,0.69,101.317,1,0.0,,Mainstream / Party
['panamanian pop'],0.847,0.724,0.691,102.106,1,0.0,,Mainstream / Party
['panamanian pop'],0.808,0.869,0.848,92.165,1,0.0,,Mainstream / Party
['panamanian pop'],0.845,0.664,0.678,127.884,1,0.0,,Mainstream / Party
['panamanian pop'],0.859,0.689,0.843,112.115,1,0.0,,Mainstream / Party
['panamanian pop'],0.902,0.606,0.62,93.997,1,0.0,,Mainstream / Party
['panamanian pop'],0.858,0.679,0.811,112.113,1,0.0,,Mainstream / Party
['panamanian pop'],0.79,0.551,0.787,179.277,1,0.0,,Mainstream / Party
['panamanian pop'],0.897,0.685,0.691,93.957,1,0.0,,Mainstream / Party
['panamanian pop'],0.931,0.919,0.435,101.923,1,0.0,,Mainstream / Party
['panamanian pop'],0.835,0.747,0.455,109.013,1,0.0,,Mainstream / Party
['panamanian pop'],0.82,0.861,0.65,95.18,1,0.0,,Mainstream / Party
['pop romantico'],0.768,0.641,0.771,118.472,1,0.0,1.0,Mainstream / Party
['pop romantico'],0.708,0.715,0.787,122.815,1,0.0,,Mainstream / Party
['kabyle'],0.716,0.21,0.432,111.908,0,0.0,,Instrumental / Acoustic
['kabyle'],0.715,0.352,0.496,111.958,0,0.0,,Instrumental / Acoustic
['kabyle'],0.723,0.451,0.802,127.029,1,0.0,,Mainstream / Party
"['classic russian pop', 'russian pop', 'soviet synthpop']",0.741,0.996,0.825,138.034,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.739,0.645,0.971,124.963,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.73,0.306,0.906,118.034,0,0.0,,Instrumental / Acoustic
['mexican rock-and-roll'],0.76,0.692,0.966,97.924,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.738,0.671,0.967,95.059,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.722,0.475,0.903,104.54,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.709,0.524,0.751,120.831,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.86,0.876,0.962,104.623,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.708,0.746,0.965,92.075,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.743,0.564,0.962,118.405,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.733,0.34,0.777,108.747,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.817,0.579,0.911,117.267,1,0.0,1.0,Mainstream / Party
['mexican rock-and-roll'],0.747,0.938,0.975,175.522,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.747,0.959,0.972,93.578,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.771,0.627,0.97,96.277,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.725,0.74,0.961,91.997,1,0.0,1.0,Mainstream / Party
['mexican rock-and-roll'],0.75,0.528,0.968,133.816,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.741,0.486,0.891,101.817,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.757,0.482,0.962,123.913,1,0.0,,Mainstream / Party
['mexican rock-and-roll'],0.776,0.424,0.86,107.817,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.712,0.661,0.755,84.103,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.703,0.585,0.803,80.91,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.714,0.614,0.831,110.746,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.741,0.611,0.882,94.884,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.71,0.624,0.806,84.076,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.731,0.555,0.663,97.786,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.736,0.728,0.732,152.346,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.717,0.557,0.894,82.104,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.75,0.583,0.902,94.918,1,0.0,,Mainstream / Party
['cumbia sonidera'],0.718,0.538,0.859,86.931,1,0.0,1.0,Mainstream / Party
['turkish jazz'],0.739,0.424,0.909,121.551,1,0.0,,Mainstream / Party
['turkish jazz'],0.718,0.363,0.862,127.761,1,0.0,,Mainstream / Party
['french rock'],0.742,0.677,0.706,92.91,1,0.0,,Mainstream / Party
['french rock'],0.824,0.635,0.831,97.851,2,0.0,1.0,Happy / Dance
['french rock'],0.861,0.5,0.874,88.781,1,0.0,,Mainstream / Party
['french rock'],0.874,0.716,0.543,96.72,1,0.0,,Mainstream / Party
['french rock'],0.784,0.652,0.88,133.033,1,0.0,,Mainstream / Party
['french rock'],0.803,0.526,0.944,109.944,1,0.0,,Mainstream / Party
['french rock'],0.717,0.639,0.783,90.427,2,0.0,,Happy / Dance
['salsa colombiana'],0.737,0.804,0.897,88.151,1,0.0,,Mainstream / Party
['spanish pop'],0.706,0.773,0.788,98.998,1,0.0,,Mainstream / Party
['spanish pop'],0.735,0.831,0.87,98.142,1,0.0,,Mainstream / Party
['spanish pop'],0.706,0.773,0.788,98.998,1,0.0,,Mainstream / Party
['salsa venezolana'],0.703,0.453,0.938,166.685,1,0.0,,Mainstream / Party
['salsa venezolana'],0.814,0.553,0.961,165.314,1,0.0,,Mainstream / Party
['salsa venezolana'],0.738,0.432,0.963,90.332,1,0.0,,Mainstream / Party
['salsa venezolana'],0.766,0.685,0.874,168.948,1,0.0,,Mainstream / Party
['salsa venezolana'],0.701,0.761,0.608,178.873,1,0.0,,Mainstream / Party
['salsa venezolana'],0.883,0.575,0.968,100.785,1,0.0,,Mainstream / Party
['classic thai pop'],0.707,0.433,0.362,156.058,1,0.0,,Mainstream / Party
['classic thai pop'],0.741,0.515,0.706,95.541,1,0.0,,Mainstream / Party
['classic thai pop'],0.707,0.433,0.362,156.058,1,0.0,,Mainstream / Party
['classic thai pop'],0.854,0.785,0.567,110.067,1,0.0,,Mainstream / Party
['classic thai pop'],0.796,0.23,0.566,94.038,0,0.0,,Instrumental / Acoustic
['classic thai pop'],0.704,0.231,0.301,137.839,0,0.0,,Instrumental / Acoustic
['british soul'],0.719,0.665,0.963,95.852,1,0.0,,Mainstream / Party
['soft rock'],0.747,0.67,0.691,105.908,1,0.0,,Mainstream / Party
['soft rock'],0.717,0.642,0.732,105.894,1,0.0,,Mainstream / Party
['soft rock'],0.745,0.659,0.708,105.909,1,0.0,,Mainstream / Party
"['girl group', 'neurofunk', 'new jack swing']",0.831,0.915,0.881,102.979,1,0.0,,Mainstream / Party
"['girl group', 'neurofunk', 'new jack swing']",0.731,0.707,0.838,200.306,1,0.0,,Mainstream / Party
"['australian alternative rock', 'australian pop', 'australian rock']",0.704,0.633,0.86,93.943,1,0.0,,Mainstream / Party
"['australian alternative rock', 'australian pop', 'australian rock']",0.813,0.578,0.819,105.072,1,0.0,,Mainstream / Party
"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",0.724,0.743,0.773,109.028,1,0.0,,Mainstream / Party
"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",0.712,0.724,0.365,115.062,1,0.0,,Mainstream / Party
"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",0.724,0.53,0.6,95.94,0,0.0,,Instrumental / Acoustic
"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",0.839,0.776,0.895,116.842,1,0.0,,Mainstream / Party
"['brit funk', 'jazz funk', 'modern funk', 'neo soul']",0.713,0.554,0.926,107.862,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.708,0.635,0.945,150.64,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.757,0.519,0.89,154.187,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.712,0.684,0.964,152.785,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.762,0.515,0.937,145.034,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.737,0.523,0.92,146.478,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.716,0.62,0.939,147.579,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.812,0.42,0.965,76.624,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.782,0.46,0.957,147.903,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.77,0.387,0.935,78.152,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.791,0.431,0.963,76.067,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.761,0.559,0.963,153.425,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.737,0.493,0.777,75.973,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.759,0.593,0.901,77.05,1,0.0,,Mainstream / Party
['gruperas inmortales'],0.722,0.521,0.835,147.158,1,0.0,,Mainstream / Party
['smooth jazz'],0.719,0.443,0.764,79.967,0,0.0,,Instrumental / Acoustic
['latin pop'],0.705,0.418,0.798,113.029,1,0.0,,Mainstream / Party
['latin pop'],0.728,0.529,0.77,116.315,1,0.0,,Mainstream / Party
['latin pop'],0.867,0.59,0.936,125.589,1,0.0,,Mainstream / Party
['latin pop'],0.709,0.609,0.699,115.327,1,0.0,,Mainstream / Party
['latin pop'],0.718,0.568,0.823,113.157,1,0.0,,Mainstream / Party
['mexican pop'],0.785,0.794,0.752,120.691,1,0.0,,Mainstream / Party
['mexican pop'],0.918,0.847,0.958,125.132,1,0.0,,Mainstream / Party
['mexican pop'],0.747,0.75,0.97,92.298,1,0.0,,Mainstream / Party
['mexican pop'],0.845,0.887,0.912,117.085,1,0.0,,Mainstream / Party
['mexican pop'],0.806,0.918,0.872,107.48,1,0.0,,Mainstream / Party
['mexican pop'],0.751,0.861,0.711,107.09,2,0.0,,Happy / Dance
['mexican pop'],0.798,0.793,0.957,138.784,1,0.0,,Mainstream / Party
['mexican pop'],0.933,0.835,0.9,125.196,1,0.0,,Mainstream / Party
['mexican pop'],0.832,0.925,0.818,120.021,1,0.0,,Mainstream / Party
['irish singer-songwriter'],0.729,0.558,0.573,94.374,1,0.0,,Mainstream / Party
['nueva cancion'],0.705,0.337,0.836,122.993,0,0.0,,Instrumental / Acoustic
['nueva cancion'],0.759,0.441,0.962,120.902,1,0.0,,Mainstream / Party
['nueva cancion'],0.835,0.462,0.903,120.562,1,0.0,,Mainstream / Party
['nueva cancion'],0.762,0.282,0.855,106.469,1,0.0,,Mainstream / Party
['nueva cancion'],0.791,0.496,0.898,115.571,1,0.0,,Mainstream / Party
['nueva cancion'],0.773,0.395,0.858,130.888,1,0.0,,Mainstream / Party
['nueva cancion'],0.767,0.328,0.939,111.864,1,0.0,,Mainstream / Party
['nueva cancion'],0.816,0.299,0.954,119.082,1,0.0,,Mainstream / Party
['nueva cancion'],0.86,0.268,0.933,106.449,1,0.0,,Mainstream / Party
['nueva cancion'],0.837,0.31,0.718,118.614,0,0.0,,Instrumental / Acoustic
['nueva cancion'],0.706,0.337,0.785,112.423,0,0.0,,Instrumental / Acoustic
['nueva cancion'],0.713,0.382,0.963,119.668,1,0.0,,Mainstream / Party
['nueva cancion'],0.866,0.309,0.889,101.578,1,0.0,,Mainstream / Party
['nueva cancion'],0.787,0.349,0.889,103.97,1,0.0,,Mainstream / Party
['nueva cancion'],0.791,0.428,0.734,139.535,1,0.0,,Mainstream / Party
['nueva cancion'],0.725,0.533,0.825,99.368,1,0.0,,Mainstream / Party
['nueva cancion'],0.803,0.579,0.883,115.595,1,0.0,,Mainstream / Party
['nueva cancion'],0.712,0.471,0.919,82.074,1,0.0,,Mainstream / Party
['nueva cancion'],0.747,0.643,0.936,154.255,1,0.0,,Mainstream / Party
['hip house'],0.888,0.805,0.63,106.003,1,0.0,,Mainstream / Party
['hip house'],0.9,0.764,0.646,110.999,1,0.0,,Mainstream / Party
['garage house'],0.752,0.803,0.571,120.151,1,0.0,,Mainstream / Party
['australian alternative rock'],0.738,0.198,0.682,123.158,0,0.0,,Instrumental / Acoustic
['australian alternative rock'],0.781,0.698,0.355,97.006,1,0.0,,Mainstream / Party
['australian alternative rock'],0.782,0.754,0.789,96.985,1,0.0,,Mainstream / Party
['pop chileno'],0.748,0.361,0.286,116.891,0,0.0,,Instrumental / Acoustic
['pop chileno'],0.737,0.536,0.953,127.071,1,0.0,,Mainstream / Party
['europop'],0.711,0.773,0.635,94.73,1,0.0,,Mainstream / Party
['europop'],0.823,0.651,0.913,94.009,1,0.0,,Mainstream / Party
['hawaiian'],0.716,0.144,0.637,116.563,0,0.0,,Instrumental / Acoustic
['miami bass'],0.8,0.639,0.45,129.443,1,0.0,,Mainstream / Party
['britpop'],0.913,0.292,0.962,111.601,1,0.0,,Mainstream / Party
['britpop'],0.92,0.397,0.954,111.45,1,0.0,,Mainstream / Party
['argentine rock'],0.808,0.864,0.658,126.037,1,0.0,,Mainstream / Party
"['chilean indie', 'chilean rock', 'latin rock', 'nueva cancion']",0.709,0.557,0.537,127.034,1,0.0,,Mainstream / Party
['scottish new wave'],0.725,0.388,0.409,107.457,1,0.0,,Mainstream / Party
['scottish new wave'],0.769,0.531,0.595,129.239,1,0.0,,Mainstream / Party
['disco'],0.828,0.605,0.921,128.613,1,0.0,,Mainstream / Party
['turkish pop'],0.76,0.917,0.8,99.708,1,0.0,1.0,Mainstream / Party
